prefecture_code,prefecture,year,ambulance_dispatches,persons_transported,call_to_scene_arrival_mean_minutes,call_to_physician_handover_mean_minutes,scene_ge10_count,scene_ge20_count,handover_ge60_count,handover_ge120_count,ambulance_teams,ambulance_vehicles,ambulance_personnel,operational_emergency_life_saving_technicians,emergency_designated_hospitals,emergency_designated_clinics,total_emergency_designated_facilities,hospitals,general_hospital_beds,acute_function_beds,highly_acute_function_beds,total_population,population_age65plus,legacy_inhabitable_land_area_km2_ssdse,total_emergency_designated_facilities_direct,total_emergency_designated_facilities_recalculated,inhabitable_land_area_ha,H711001_road_length_including_expressways_km_raw,H7110_road_length_excluding_expressways_km_raw,road_length_original_unit,scene_ge10_share,scene_ge20_share,handover_ge60_share,handover_ge120_share,annual_transport_strain_dispatches_per_team,annual_receiving_strain_transports_per_facility,proportion_age65plus,ambulance_dispatches_per_100000_population,ambulance_teams_per_100000_population,inhabitable_land_area_km2,total_road_length_km,road_length_excluding_expressways_km,population_density_per_inhabitable_km2,road_density_per_inhabitable_km2,road_density_excluding_expressways_per_inhabitable_km2,acceptance_prefecture_name,severe_analysis_population_n,inquiries_ge4_n,acceptance_ge4_pct,scene_stay_analysis_population_n,scene_stay_ge30_n,scene_stay_ge30_pct,scene_ge10_pct,handover_ge60_pct,acceptance_ge4_cases_per_1000_dispatches,baseline_teams_per100k_2017_2019,baseline_team_scarcity_z
18,福井県,2018,31069,29681,7.9,34.0,7060,648,1487,59,50,56,506,214,39.0,14.0,53.0,57.0,,,,777000.0,234000.0,,53.0,53.0,107730.0,11022.1,10863.4,km,0.227236151791,0.0208568026007,0.0500993901823,0.00198780364543,621.38,560.018867925,0.301158301158,3998.58429858,6.43500643501,1077.3,11022.1,10863.4,721.247563353,10.2312262137,10.0839134874,福井県,3617,19,0.5252972076,3617,53,1.4653027370749239,22.7236151791,5.00993901823,0.6115420515626508,6.443449050456667,-0.8174495551229075
18,福井県,2019,30091,28613,7.4,33.0,5802,269,1058,31,50,56,505,226,40.0,11.0,51.0,57.0,,,,771000.0,235000.0,,51.0,51.0,107730.0,11036.9,10878.1,km,0.192815127447,0.00893955003157,0.0369761996295,0.00108342361863,601.82,561.039215686,0.304798962387,3902.85343709,6.4850843061,1077.3,11036.9,10878.1,715.678084099,10.2449642625,10.0975587116,福井県,3410,24,0.7038123167,3410,46,1.348973607038123,19.2815127447,3.69761996295,0.7975806719617161,6.443449050456667,-0.8174495551229075
18,福井県,2020,26253,24822,7.7,34.0,5910,278,1107,27,50,56,502,231,,,,57.0,,,,766863.0,232684.0,107728.0,,,,,,,0.225117129471,0.0105892659886,0.0445975344453,0.00108774474257,525.06,,0.30342316685,3423.42765266,6.5200694257,,,,,,,福井県,3330,21,0.6306306306,3330,56,1.6816816816816818,22.511712947099998,4.4597534445299996,0.7999085818763569,6.443449050456667,-0.8174495551229075
18,福井県,2021,28757,27100,8.1,35.1,7428,473,1404,48,49,57,526,237,,,,57.0,,,,760000.0,236000.0,107728.0,,,,,,,0.25830232639,0.0164481691414,0.0518081180812,0.00177121771218,586.87755102,,0.310526315789,3783.81578947,6.44736842105,,,,,,,福井県,3515,20,0.5689900427,3515,55,1.5647226173541964,25.830232639000002,5.18081180812,0.6954828389609486,6.443449050456667,-0.8174495551229075
18,福井県,2022,32231,29977,8.4,36.8,9505,461,1977,77,49,57,538,239,,,,57.0,,,,753000.0,235000.0,107734.0,,,,,,,0.294902423133,0.0143030002172,0.0659505620976,0.00256863595423,657.775510204,,0.31208499336,4280.34528552,6.50730411687,,,,,,,福井県,3380,38,1.124260355,3380,91,2.6923076923076925,29.4902423133,6.59505620976,1.1789891719152368,6.443449050456667,-0.8174495551229075
18,福井県,2023,34379,31910,8.2,36.0,9548,432,1907,30,50,57,542,245,,,,57.0,,,,744000.0,235000.0,107730.0,,,,,,,0.277727682597,0.0125658105239,0.0597618301473,0.000940144155437,687.58,,0.315860215054,4620.83333333,6.72043010753,,,,,,,福井県,3435,46,1.3391557496,3435,85,2.4745269286754,27.772768259699998,5.97618301473,1.338026120596876,6.443449050456667,-0.8174495551229075
18,福井県,2024,34323,31847,8.1,35.3,8963,439,1711,47,50,57,538,249,,,,,,,,739000.0,235000.0,107732.0,,,,,,,0.261136847012,0.0127902572619,0.0537256256476,0.00147580619839,686.46,,0.31799729364,4644.51962111,6.76589986468,,,,,,,福井県,3382,36,1.0644589001,3382,76,2.247191011235955,26.1136847012,5.37256256476,1.048859365440084,6.443449050456667,-0.8174495551229075
19,山梨県,2014,39955,37646,9.3,38.8,12985,1810,3690,231,53,63,614,211,,,,,,,,,,,,,,,,,0.324990614441,0.045300963584,0.098018381767,0.0061361100781,753.867924528,,,,,,,,,,,山梨県,3585,144,4.0167364017,3585,146,4.072524407252441,32.4990614441,9.8018381767,3.6040545613815542,6.45835813254,-0.8272473074528114
19,山梨県,2015,39524,37470,8.7,38.3,11700,1290,3351,181,53,63,641,209,,,,,,,,,,,,,,,,,0.29602266977,0.0326383969234,0.0894315452362,0.00483053109154,745.735849057,,,,,,,,,,,山梨県,3484,123,3.5304247991,3484,133,3.817451205510907,29.602266977000003,8.94315452362,3.112033195020747,6.45835813254,-0.8272473074528114
19,山梨県,2016,39617,37409,8.6,38.9,11422,1234,3464,189,53,64,658,217,,,,,,,,,,,,,,,,,0.288310573744,0.0311482444405,0.0925980379053,0.0050522601513,747.490566038,,,,,,,,,,,山梨県,3582,137,3.8246789503,3582,177,4.941373534338358,28.8310573744,9.25980379053,3.4581114168160134,6.45835813254,-0.8272473074528114
19,山梨県,2017,40586,38423,8.7,38.8,12180,1141,3427,150,53,64,624,232,37.0,5.0,42.0,52.0,,,,826000.0,245000.0,,42.0,42.0,95438.0,11244.1,11095.6,km,0.30010348396,0.0281131424629,0.0891913697525,0.00390391171954,765.773584906,914.833333333,0.296610169492,4913.55932203,6.41646489104,954.38,11244.1,11095.6,865.483350447,11.7815754731,11.6259770741,山梨県,3611,142,3.9324286901,3611,150,4.153973968429798,30.010348395999998,8.91913697525,3.4987434090573104,6.45835813254,-0.8272473074528114
19,山梨県,2018,40943,38755,9.0,40.0,13536,1238,3896,204,53,64,662,232,38.0,5.0,43.0,52.0,,,,821000.0,248000.0,,43.0,43.0,95438.0,11249.6,11101.0,km,0.33060596439,0.0302371589771,0.100528964005,0.00526383692427,772.509433962,901.279069767,0.302070645554,4986.96711328,6.45554202192,954.38,11249.6,11101.0,860.244347115,11.7873383767,11.6316351977,山梨県,3494,150,4.2930738409,3494,192,5.495134516313681,33.060596439,10.0528964005,3.6636299245292236,6.45835813254,-0.8272473074528114
19,山梨県,2019,40178,37904,9.3,40.9,14219,1321,4192,178,53,65,630,255,38.0,5.0,43.0,52.0,,,,815000.0,250000.0,,43.0,43.0,95438.0,11295.9,11129.6,km,0.353900144358,0.0328786898303,0.110595187843,0.00469607429295,758.075471698,881.488372093,0.306748466258,4929.81595092,6.50306748466,954.38,11295.9,11129.6,853.957543117,11.8358515476,11.6616022968,山梨県,3523,170,4.8254328697,3523,190,5.393130854385467,35.3900144358,11.0595187843,4.231171287769426,6.45835813254,-0.8272473074528114
19,山梨県,2020,35445,33275,9.9,43.2,15366,1317,4392,169,53,64,641,239,,,,52.0,,,,809974.0,245884.0,95311.0,,,,,,,0.433516716039,0.037156157427,0.131990984222,0.00507888805409,668.773584906,,0.303570238057,4376.06639225,6.54341991224,,,,,,,山梨県,3311,197,5.9498640894,3311,236,7.127755964965267,43.3516716039,13.1990984222,5.557906615883764,6.45835813254,-0.8272473074528114
19,山梨県,2021,37549,35273,10.2,44.0,17171,1494,4965,185,53,64,663,253,,,,52.0,,,,805000.0,252000.0,95310.0,,,,,,,0.457295800154,0.0397880103332,0.140759220934,0.00524480480821,708.471698113,,0.313043478261,4664.47204969,6.58385093168,,,,,,,山梨県,3370,164,4.8664688427,3370,260,7.71513353115727,45.7295800154,14.075922093400001,4.367626301632534,6.45835813254,-0.8272473074528114
19,山梨県,2022,43676,40785,10.6,46.4,21998,2028,7371,394,53,64,689,248,,,,52.0,,,,802000.0,252000.0,95310.0,,,,,,,0.503663339134,0.0464328235186,0.1807282089,0.00966041436803,824.075471698,,0.31421446384,5445.88528678,6.60847880299,,,,,,,山梨県,3568,255,7.1468609865,3568,310,8.688340807174887,50.3663339134,18.07282089,5.838446744207345,6.45835813254,-0.8272473074528114
19,山梨県,2023,46989,43453,10.4,46.6,23130,2060,7917,428,54,64,719,262,,,,52.0,,,,796000.0,253000.0,95310.0,,,,,,,0.492242865351,0.0438400476707,0.182196856374,0.00984972268888,870.166666667,,0.31783919598,5903.14070352,6.78391959799,,,,,,,山梨県,3491,305,8.7367516471,3491,341,9.767974792323116,49.2242865351,18.219685637399998,6.490880844452957,6.45835813254,-0.8272473074528114
19,山梨県,2024,48280,44494,10.3,46.9,23000,1904,8208,495,54,63,706,278,,,,,,,,791000.0,253000.0,95307.0,,,,,,,0.476387738194,0.0394366197183,0.184474311143,0.0111250955185,894.074074074,,0.3198482933,6103.66624526,6.82680151707,,,,,,,山梨県,3662,330,9.0114691425,3662,361,9.85800109229929,47.6387738194,18.4474311143,6.835128417564209,6.45835813254,-0.8272473074528114
20,長野県,2014,92380,88310,9.0,37.7,29921,3772,7146,275,118,141,1655,591,,,,,,,,,,,,,,,,,0.323890452479,0.0408313487768,0.0809194881667,0.00311403012116,782.881355932,,,,,,,,,,,長野県,8720,54,0.619266055,8720,202,2.31651376146789,32.3890452479,8.09194881667,0.5845421086815328,5.759515689570001,-0.3679913227064869
20,長野県,2015,92844,88316,9.0,37.7,30174,3455,6877,186,118,141,1707,598,,,,,,,,,,,,,,,,,0.324996768773,0.0372129593727,0.0778681099687,0.00210607364464,786.813559322,,,,,,,,,,,長野県,8577,69,0.8044770899,8577,241,2.809840270490848,32.4996768773,7.78681099687,0.7431821119296885,5.759515689570001,-0.3679913227064869
20,長野県,2016,95329,90172,9.1,38.1,31854,3506,7100,204,119,142,1774,611,,,,,,,,,,,,,,,,,0.334148055681,0.0367778954987,0.0787384110367,0.00226234307767,801.084033613,,,,,,,,,,,長野県,8776,65,0.7406563355,8776,259,2.9512306289881494,33.4148055681,7.87384110367,0.6818491749624983,5.759515689570001,-0.3679913227064869
20,長野県,2017,97099,91656,9.1,38.6,32289,3653,7679,288,119,144,1755,623,85.0,5.0,90.0,114.0,,,,2082000.0,647000.0,,90.0,90.0,322552.0,48044.1,47727.5,km,0.332536895334,0.0376213967188,0.0837806581129,0.00314218381775,815.957983193,1018.4,0.310758885687,4663.73679155,5.71565802113,3225.52,48044.1,47727.5,645.477318386,14.8949936754,14.7968389593,長野県,8534,69,0.8085305835,8534,219,2.5662057651745958,33.2536895334,8.37806581129,0.7106149393917548,5.759515689570001,-0.3679913227064869
20,長野県,2018,99342,94147,9.1,38.5,32986,3778,7809,241,119,144,1718,633,86.0,6.0,92.0,113.0,,,,2073000.0,651000.0,,92.0,92.0,322552.0,48068.4,47751.9,km,0.332044855147,0.0380302389724,0.082944756604,0.00255982665406,834.806722689,1023.33695652,0.314037626628,4792.18523878,5.74047274481,3225.52,48068.4,47751.9,642.687070612,14.9025273444,14.804403631,長野県,8242,52,0.6309148265,8242,235,2.851249696675564,33.204485514699996,8.2944756604,0.5234442632521995,5.759515689570001,-0.3679913227064869
20,長野県,2019,98742,93702,9.1,38.7,33209,3663,8132,269,120,145,1756,652,85.0,7.0,92.0,112.0,,,,2061000.0,653000.0,,92.0,92.0,322552.0,48093.2,47762.0,km,0.336320917138,0.0370966761864,0.0867857676464,0.00287080318456,822.85,1018.5,0.316836487142,4790.97525473,5.82241630277,3225.52,48093.2,47762.0,638.966740247,14.9102160272,14.8075349091,長野県,8378,71,0.8474576271,8378,220,2.62592504177608,33.6320917138,8.67857676464,0.7190455935670738,5.759515689570001,-0.3679913227064869
20,長野県,2020,86693,81795,9.3,39.4,30914,3199,7491,198,120,145,1709,658,,,,111.0,,,,2048011.0,646942.0,324893.0,,,,,,,0.356591650998,0.0369003264393,0.0915826150743,0.00242068586099,722.441666667,,0.315887951774,4233.0339046,5.85934352892,,,,,,,長野県,7546,51,0.6758547575,7546,212,2.809435462496687,35.6591650998,9.15826150743,0.5882827909981198,5.759515689570001,-0.3679913227064869
20,長野県,2021,92259,87011,9.7,40.3,35795,3578,8724,242,119,145,1737,672,,,,111.0,,,,2033000.0,657000.0,324893.0,,,,,,,0.387983828136,0.0387821242372,0.100263185115,0.00278125754215,775.285714286,,0.323167732415,4538.07181505,5.85341859321,,,,,,,長野県,8401,55,0.6546839662,8401,261,3.106773003213903,38.7983828136,10.0263185115,0.5961478012985183,5.759515689570001,-0.3679913227064869
20,長野県,2022,105550,98918,10.2,42.0,47616,5002,11923,405,119,146,1797,696,,,,110.0,,,,2020000.0,657000.0,324893.0,,,,,,,0.451122690668,0.0473898626243,0.120534179826,0.00409430032957,886.974789916,,0.325247524752,5225.24752475,5.89108910891,,,,,,,長野県,9611,133,1.3838310269,9611,429,4.463635417750495,45.112269066799996,12.0534179826,1.2600663192799622,5.759515689570001,-0.3679913227064869
20,長野県,2023,112958,106054,9.9,41.2,48384,4748,11557,374,121,146,1760,681,,,,108.0,,,,2004000.0,655000.0,324893.0,,,,,,,0.428336195754,0.0420333221197,0.108972787448,0.00352650536519,933.537190083,,0.326846307385,5636.62674651,6.0379241517,,,,,,,長野県,9811,130,1.3250433187,9811,412,4.199368056263378,42.8336195754,10.8972787448,1.150870234954585,5.759515689570001,-0.3679913227064869
20,長野県,2024,116741,109667,9.5,40.5,44674,4567,11005,345,123,147,1840,732,,,,,,,,1987000.0,654000.0,324893.0,,,,,,,0.382676180605,0.0391207887546,0.10034923906,0.00314588709457,949.113821138,,0.32913940614,5875.23905385,6.19023653749,,,,,,,長野県,10088,107,1.060666138,10088,442,4.381443298969073,38.267618060500006,10.034923906,0.9165588782004609,5.759515689570001,-0.3679913227064869
21,岐阜県,2014,83051,79051,7.7,32.3,17397,1474,3142,117,127,148,1652,468,,,,,,,,,,,,,,,,,0.209473696885,0.0177481306667,0.0397464927705,0.00148005717828,653.94488189,,,,,,,,,,,岐阜県,8941,35,0.3914550945,8941,131,1.4651604965887484,20.9473696885,3.9746492770499997,0.421427797377515,6.294859408783334,-0.719801390080477
21,岐阜県,2015,84251,79984,7.8,32.6,18044,1524,3241,129,127,148,1645,497,,,,,,,,,,,,,,,,,0.214169564753,0.0180888060676,0.0405206041208,0.00161282256451,663.393700787,,,,,,,,,,,岐阜県,9032,38,0.4207263065,9032,166,1.837909654561559,21.4169564753,4.0520604120799995,0.4510332221576005,6.294859408783334,-0.719801390080477
21,岐阜県,2016,86590,82308,7.8,32.8,18980,1565,3423,107,126,148,1688,512,,,,,,,,,,,,,,,,,0.219193902298,0.0180736805636,0.0415876949993,0.00129999514021,687.222222222,,,,,,,,,,,岐阜県,9012,28,0.3106968486,9012,155,1.7199289835774523,21.9193902298,4.15876949993,0.32336297493936944,6.294859408783334,-0.719801390080477
21,岐阜県,2017,88049,83254,7.9,33.0,19540,1537,3390,138,126,148,1657,521,67.0,5.0,72.0,89.0,,,,2012000.0,589000.0,,72.0,72.0,221113.0,30801.1,30566.5,km,0.221921884405,0.0174561891674,0.0407187642636,0.00165757801427,698.801587302,1156.30555556,0.292743538767,4376.19284294,6.26242544732,2211.13,30801.1,30566.5,909.94197537,13.9300267284,13.8239271323,岐阜県,9357,28,0.2992412098,9357,131,1.400021374372128,22.1921884405,4.07187642636,0.3180047473565855,6.294859408783334,-0.719801390080477
21,岐阜県,2018,92510,87120,8.1,33.4,21814,1826,3866,166,126,148,1690,542,65.0,5.0,70.0,88.0,,,,2001000.0,595000.0,,70.0,70.0,221113.0,30837.3,30602.7,km,0.235801534969,0.0197384066587,0.044375573921,0.00190541781451,734.206349206,1244.57142857,0.297351324338,4623.1884058,6.29685157421,2211.13,30837.3,30602.7,904.967143497,13.9463984479,13.8402988517,岐阜県,9344,32,0.3424657534,9344,160,1.7123287671232876,23.5801534969,4.4375573921,0.3459085504269809,6.294859408783334,-0.719801390080477
21,岐阜県,2019,91424,86064,8.0,33.6,21239,1609,3732,145,126,149,1682,572,62.0,5.0,67.0,86.0,,,,1992000.0,599000.0,,67.0,67.0,221113.0,30846.0,30611.4,km,0.232313178159,0.0175993174659,0.0433630786392,0.0016847927124,725.587301587,1284.53731343,0.300702811245,4589.55823293,6.32530120482,2211.13,30846.0,30611.4,900.89682651,13.9503330876,13.8442334915,岐阜県,9024,34,0.3767730496,9024,138,1.5292553191489362,23.2313178159,4.33630786392,0.371893594679734,6.294859408783334,-0.719801390080477
21,岐阜県,2020,80409,75288,8.4,34.8,21733,1594,3687,132,126,149,1693,579,,,,85.0,,,,1978742.0,593751.0,221063.0,,,,,,,0.270280689973,0.0198236515813,0.0489719477208,0.00175326745298,638.166666667,,0.300064889713,4063.64245566,6.36768209297,,,,,,,岐阜県,8519,32,0.3756309426,8519,140,1.6433853738701725,27.028068997299997,4.89719477208,0.3979654018828738,6.294859408783334,-0.719801390080477
21,岐阜県,2021,84259,79004,8.9,36.4,26781,2010,4959,166,128,152,1742,599,,,,85.0,,,,1961000.0,605000.0,221063.0,,,,,,,0.317841417534,0.023855018455,0.0627689737228,0.00210115943497,658.2734375,,0.308516063233,4296.736359,6.52728199898,,,,,,,岐阜県,9105,55,0.6040637013,9105,195,2.1416803953871497,31.784141753400004,6.2768973722800006,0.652749261206518,6.294859408783334,-0.719801390080477
21,岐阜県,2022,99260,92680,9.2,38.2,34424,2761,7380,291,128,152,1731,614,,,,85.0,,,,1946000.0,604000.0,221063.0,,,,,,,0.346806367117,0.0278158371952,0.0796288303841,0.00313983599482,775.46875,,0.310380267215,5100.71942446,6.5775950668,,,,,,,岐阜県,9636,122,1.2660855127,9636,282,2.9265255292652554,34.680636711700004,7.96288303841,1.229095305258916,6.294859408783334,-0.719801390080477
21,岐阜県,2023,104083,97120,9.0,37.3,34592,2424,6888,242,129,149,1722,638,,,,82.0,,,,1931000.0,603000.0,221063.0,,,,,,,0.332350143635,0.0232891058098,0.0709225700165,0.00249176276771,806.84496124,,0.312273433454,5390.10875194,6.68047643708,,,,,,,岐阜県,9323,136,1.4587579105,9323,265,2.842432693339054,33.2350143635,7.09225700165,1.3066495008791061,6.294859408783334,-0.719801390080477
